file_path,change_count
docs/fr/docs/tutorial/security/get-current-user.md,2
docs/fr/docs/tutorial/security/simple-oauth2.md,2
docs/zh-hant/docs/advanced/advanced-dependencies.md,2
docs/zh-hant/docs/advanced/security/oauth2-scopes.md,2
docs/zh-hant/docs/advanced/stream-data.md,2
docs/zh-hant/docs/how-to/separate-openapi-schemas.md,2
docs/zh-hant/docs/tutorial/dependencies/dependencies-with-yield.md,2
docs/zh-hant/docs/tutorial/metadata.md,2
docs/zh-hant/docs/tutorial/path-operation-configuration.md,2
docs/zh-hant/docs/tutorial/query-params.md,2
docs/zh-hant/docs/tutorial/response-status-code.md,2
docs/zh-hant/docs/tutorial/security/get-current-user.md,2
docs/zh-hant/docs/tutorial/security/simple-oauth2.md,2
fastapi/cli.py,1
docs/ru/docs/advanced/additional-responses.md,1
docs/ru/docs/advanced/async-tests.md,1
docs/ru/docs/advanced/behind-a-proxy.md,1
docs/ru/docs/advanced/middleware.md,1
docs/ru/docs/advanced/sub-applications.md,1
docs/ru/docs/advanced/templates.md,1
docs/ru/docs/advanced/testing-events.md,1
docs/ru/docs/advanced/testing-websockets.md,1
docs/ru/docs/advanced/using-request-directly.md,1
docs/ru/docs/advanced/websockets.md,1
docs/ru/docs/deployment/fastapicloud.md,1
docs/ru/docs/deployment/server-workers.md,1
docs/ru/docs/fastapi-cli.md,1
docs/ru/docs/history-design-future.md,1
docs/ru/docs/how-to/extending-openapi.md,1
docs/ru/docs/tutorial/background-tasks.md,1
docs/ru/docs/tutorial/middleware.md,1
docs/ru/docs/tutorial/path-params.md,1
docs/ru/docs/tutorial/request-form-models.md,1
docs/ru/docs/tutorial/request-forms-and-files.md,1
docs/ru/docs/tutorial/response-model.md,1
docs/zh-hant/docs/advanced/async-tests.md,1
docs/zh-hant/docs/advanced/behind-a-proxy.md,1
docs/zh-hant/docs/advanced/middleware.md,1
docs/zh-hant/docs/advanced/sub-applications.md,1
docs/zh-hant/docs/advanced/templates.md,1
docs/zh-hant/docs/advanced/testing-events.md,1
docs/zh-hant/docs/advanced/testing-websockets.md,1
docs/zh-hant/docs/advanced/using-request-directly.md,1
docs/zh-hant/docs/fastapi-cli.md,1
docs/zh-hant/docs/history-design-future.md,1
docs/zh-hant/docs/tutorial/background-tasks.md,1
docs/zh-hant/docs/tutorial/middleware.md,1
docs/uk/docs/advanced/additional-responses.md,1
docs/uk/docs/advanced/async-tests.md,1
docs/uk/docs/advanced/behind-a-proxy.md,1
docs/uk/docs/advanced/middleware.md,1
docs/uk/docs/advanced/sub-applications.md,1
docs/uk/docs/advanced/templates.md,1
docs/uk/docs/advanced/testing-events.md,1
docs/uk/docs/advanced/testing-websockets.md,1
docs/uk/docs/advanced/using-request-directly.md,1
docs/uk/docs/advanced/websockets.md,1
docs/uk/docs/deployment/fastapicloud.md,1
docs/uk/docs/deployment/server-workers.md,1
docs/uk/docs/fastapi-cli.md,1
docs/uk/docs/history-design-future.md,1
docs/uk/docs/how-to/extending-openapi.md,1
docs/uk/docs/tutorial/background-tasks.md,1
docs/uk/docs/tutorial/middleware.md,1
docs/uk/docs/tutorial/path-params.md,1
docs/uk/docs/tutorial/request-form-models.md,1
docs/uk/docs/tutorial/request-forms-and-files.md,1
docs/uk/docs/tutorial/response-model.md,1
docs/de/docs/advanced/additional-responses.md,1
docs/de/docs/advanced/async-tests.md,1
docs/de/docs/advanced/behind-a-proxy.md,1
docs/de/docs/advanced/middleware.md,1
docs/de/docs/advanced/sub-applications.md,1
docs/de/docs/advanced/templates.md,1
docs/de/docs/advanced/testing-events.md,1
docs/de/docs/advanced/testing-websockets.md,1
docs/de/docs/advanced/using-request-directly.md,1
docs/de/docs/advanced/websockets.md,1
docs/de/docs/deployment/fastapicloud.md,1
docs/de/docs/deployment/server-workers.md,1
docs/de/docs/fastapi-cli.md,1
docs/de/docs/history-design-future.md,1
docs/de/docs/how-to/extending-openapi.md,1
docs/de/docs/tutorial/background-tasks.md,1
docs/de/docs/tutorial/middleware.md,1
docs/de/docs/tutorial/path-params.md,1
docs/de/docs/tutorial/request-form-models.md,1
docs/de/docs/tutorial/request-forms-and-files.md,1
docs/de/docs/tutorial/response-model.md,1
docs/tr/docs/advanced/additional-responses.md,1
docs/tr/docs/advanced/async-tests.md,1
docs/tr/docs/advanced/behind-a-proxy.md,1
docs/tr/docs/advanced/middleware.md,1
docs/tr/docs/advanced/sub-applications.md,1
docs/tr/docs/advanced/templates.md,1
docs/tr/docs/advanced/testing-events.md,1
docs/tr/docs/advanced/testing-websockets.md,1
docs/tr/docs/advanced/using-request-directly.md,1
docs/tr/docs/advanced/websockets.md,1
docs/tr/docs/deployment/fastapicloud.md,1
docs/tr/docs/deployment/server-workers.md,1
docs/tr/docs/fastapi-cli.md,1
docs/tr/docs/history-design-future.md,1
docs/tr/docs/how-to/extending-openapi.md,1
docs/tr/docs/tutorial/background-tasks.md,1
docs/tr/docs/tutorial/middleware.md,1
docs/tr/docs/tutorial/path-params.md,1
docs/tr/docs/tutorial/request-form-models.md,1
docs/tr/docs/tutorial/request-forms-and-files.md,1
docs/tr/docs/tutorial/response-model.md,1
docs/ja/docs/advanced/additional-responses.md,1
docs/ja/docs/advanced/async-tests.md,1
docs/ja/docs/advanced/behind-a-proxy.md,1
docs/ja/docs/advanced/middleware.md,1
docs/ja/docs/advanced/sub-applications.md,1
docs/ja/docs/advanced/templates.md,1
docs/ja/docs/advanced/testing-events.md,1
docs/ja/docs/advanced/testing-websockets.md,1
docs/ja/docs/advanced/using-request-directly.md,1
docs/ja/docs/advanced/websockets.md,1
docs/ja/docs/deployment/fastapicloud.md,1
docs/ja/docs/deployment/server-workers.md,1
docs/ja/docs/fastapi-cli.md,1
docs/ja/docs/history-design-future.md,1
docs/ja/docs/how-to/extending-openapi.md,1
docs/ja/docs/tutorial/background-tasks.md,1
docs/ja/docs/tutorial/middleware.md,1
docs/ja/docs/tutorial/path-params.md,1
docs/ja/docs/tutorial/request-form-models.md,1
docs/ja/docs/tutorial/request-forms-and-files.md,1
docs/ja/docs/tutorial/response-model.md,1
docs/fr/docs/advanced/async-tests.md,1
docs/fr/docs/advanced/behind-a-proxy.md,1
docs/fr/docs/advanced/middleware.md,1
docs/fr/docs/advanced/sub-applications.md,1
docs/fr/docs/advanced/templates.md,1
docs/fr/docs/advanced/testing-events.md,1
docs/fr/docs/advanced/testing-websockets.md,1
docs/fr/docs/advanced/using-request-directly.md,1
docs/fr/docs/fastapi-cli.md,1
docs/fr/docs/history-design-future.md,1
docs/fr/docs/tutorial/background-tasks.md,1
docs/fr/docs/tutorial/middleware.md,1
docs/zh/docs/advanced/additional-responses.md,1
docs/zh/docs/advanced/async-tests.md,1
docs/zh/docs/advanced/behind-a-proxy.md,1
docs/zh/docs/advanced/middleware.md,1
docs/zh/docs/advanced/sub-applications.md,1
docs/zh/docs/advanced/templates.md,1
docs/zh/docs/advanced/testing-events.md,1
docs/zh/docs/advanced/testing-websockets.md,1
docs/zh/docs/advanced/using-request-directly.md,1
docs/zh/docs/advanced/websockets.md,1
docs/zh/docs/deployment/fastapicloud.md,1
docs/zh/docs/deployment/server-workers.md,1
docs/zh/docs/fastapi-cli.md,1
docs/zh/docs/history-design-future.md,1
docs/zh/docs/how-to/extending-openapi.md,1
docs/zh/docs/tutorial/background-tasks.md,1
docs/zh/docs/tutorial/middleware.md,1
docs/zh/docs/tutorial/path-params.md,1
docs/zh/docs/tutorial/request-form-models.md,1
docs/zh/docs/tutorial/request-forms-and-files.md,1
docs/zh/docs/tutorial/response-model.md,1
docs/es/docs/advanced/additional-responses.md,1
docs/es/docs/advanced/async-tests.md,1
docs/es/docs/advanced/behind-a-proxy.md,1
docs/es/docs/advanced/middleware.md,1
docs/es/docs/advanced/sub-applications.md,1
docs/es/docs/advanced/templates.md,1
docs/es/docs/advanced/testing-events.md,1
docs/es/docs/advanced/testing-websockets.md,1
docs/es/docs/advanced/using-request-directly.md,1
docs/es/docs/advanced/websockets.md,1
docs/es/docs/deployment/fastapicloud.md,1
docs/es/docs/deployment/server-workers.md,1
docs/es/docs/fastapi-cli.md,1
docs/es/docs/history-design-future.md,1
docs/es/docs/how-to/extending-openapi.md,1
docs/es/docs/tutorial/background-tasks.md,1
docs/es/docs/tutorial/middleware.md,1
docs/es/docs/tutorial/path-params.md,1
docs/es/docs/tutorial/request-form-models.md,1
docs/es/docs/tutorial/request-forms-and-files.md,1
docs/es/docs/tutorial/response-model.md,1
docs/pt/docs/advanced/additional-responses.md,1
docs/pt/docs/advanced/async-tests.md,1
docs/pt/docs/advanced/behind-a-proxy.md,1
docs/pt/docs/advanced/middleware.md,1
docs/pt/docs/advanced/sub-applications.md,1
docs/pt/docs/advanced/templates.md,1
docs/pt/docs/advanced/testing-events.md,1
docs/pt/docs/advanced/testing-websockets.md,1
docs/pt/docs/advanced/using-request-directly.md,1
docs/pt/docs/advanced/websockets.md,1
docs/pt/docs/deployment/fastapicloud.md,1
docs/pt/docs/deployment/server-workers.md,1
docs/pt/docs/fastapi-cli.md,1
docs/pt/docs/history-design-future.md,1
docs/pt/docs/how-to/extending-openapi.md,1
docs/pt/docs/tutorial/background-tasks.md,1
docs/pt/docs/tutorial/middleware.md,1
docs/pt/docs/tutorial/path-params.md,1
docs/pt/docs/tutorial/request-form-models.md,1
docs/pt/docs/tutorial/request-forms-and-files.md,1
docs/pt/docs/tutorial/response-model.md,1
docs/ko/docs/advanced/additional-responses.md,1
docs/ko/docs/advanced/async-tests.md,1
docs/ko/docs/advanced/behind-a-proxy.md,1
docs/ko/docs/advanced/middleware.md,1
docs/ko/docs/advanced/sub-applications.md,1
docs/ko/docs/advanced/templates.md,1
docs/ko/docs/advanced/testing-events.md,1
docs/ko/docs/advanced/testing-websockets.md,1
docs/ko/docs/advanced/using-request-directly.md,1
docs/ko/docs/advanced/websockets.md,1
docs/ko/docs/deployment/fastapicloud.md,1
docs/ko/docs/deployment/server-workers.md,1
docs/ko/docs/fastapi-cli.md,1
docs/ko/docs/how-to/extending-openapi.md,1
docs/ko/docs/tutorial/background-tasks.md,1
docs/ko/docs/tutorial/middleware.md,1
docs/ko/docs/tutorial/path-params.md,1
docs/ko/docs/tutorial/request-form-models.md,1
docs/ko/docs/tutorial/request-forms-and-files.md,1
docs/ko/docs/tutorial/response-model.md,1
scripts/translation_git.py,1
tests/test_translate.py,1
docs/en/docs/img/fastapi-conf.jpeg,1
.github/labeler.yml,1
.github/latest-changes.yml,1
docs/ko/docs/history-design-future.md,1
fastapi/security/api_key.py,1
scripts/deploy_docs_status.py,1
scripts/label_approved.py,1
scripts/notify_translations.py,1
tests/test_serialize_response_model.py,1
docs/en/docs/css/termynal.css,1
docs/en/docs/js/termynal.js,1
tests/test_stream_status_code.py,1
docs/en/docs/reference/sse.md,1
fastapi/_compat/shared.py,1
tests/test_nested_annotated_in_sequence.py,1
fastapi/encoders.py,1
tests/test_stream_bare_type.py,1
tests/benchmarks/test_openapi.py,1
tests/benchmarks/utils.py,1
tests/memory_benchmarks/test_openapi.py,1
tests/memory_benchmarks/test_route_dependency_graph.py,1
docs/en/docs/advanced/additional-responses.md,1
docs/en/docs/advanced/middleware.md,1
docs/en/docs/advanced/testing-events.md,1
docs/en/docs/advanced/testing-websockets.md,1
docs/en/docs/advanced/using-request-directly.md,1
docs/en/docs/history-design-future.md,1
docs/en/docs/how-to/extending-openapi.md,1
docs/en/docs/tutorial/background-tasks.md,1
docs/en/docs/tutorial/middleware.md,1
docs/en/docs/tutorial/path-params.md,1
tests/memory_benchmarks/__init__.py,1
tests/memory_benchmarks/test_dependency_graph.py,1
docs/en/docs/advanced/async-tests.md,1
docs/en/docs/advanced/sub-applications.md,1
docs/en/docs/deployment/fastapicloud.md,1
docs/en/docs/deployment/server-workers.md,1
docs/en/docs/tutorial/request-form-models.md,1
docs/en/docs/tutorial/request-forms-and-files.md,1
scripts/contributors.py,1
scripts/people.py,1
docs/en/data/members.yml,1
docs/en/docs/management.md,1
docs/en/data/skip_users.yml,1
docs/hi/docs/about/index.md,1
docs/hi/docs/advanced/additional-status-codes.md,1
docs/hi/docs/advanced/advanced-dependencies.md,1
docs/hi/docs/advanced/advanced-python-types.md,1
docs/hi/docs/advanced/custom-response.md,1
docs/hi/docs/advanced/index.md,1
docs/hi/docs/advanced/json-base64-bytes.md,1
docs/hi/docs/advanced/openapi-webhooks.md,1
docs/hi/docs/advanced/path-operation-advanced-configuration.md,1
docs/hi/docs/advanced/response-change-status-code.md,1
docs/hi/docs/advanced/response-directly.md,1
docs/hi/docs/advanced/security/http-basic-auth.md,1
docs/hi/docs/advanced/security/index.md,1
docs/hi/docs/advanced/security/oauth2-scopes.md,1
docs/hi/docs/advanced/stream-data.md,1
docs/hi/docs/advanced/strict-content-type.md,1
docs/hi/docs/advanced/testing-dependencies.md,1
docs/hi/docs/deployment/cloud.md,1
docs/hi/docs/deployment/concepts.md,1
docs/hi/docs/deployment/https.md,1
docs/hi/docs/deployment/index.md,1
docs/hi/docs/deployment/versions.md,1
docs/hi/docs/how-to/authentication-error-status-code.md,1
docs/hi/docs/how-to/conditional-openapi.md,1
docs/hi/docs/how-to/configure-swagger-ui.md,1
docs/hi/docs/how-to/custom-docs-ui-assets.md,1
docs/hi/docs/how-to/general.md,1
docs/hi/docs/how-to/index.md,1
docs/hi/docs/how-to/separate-openapi-schemas.md,1
docs/hi/docs/how-to/testing-database.md,1
docs/hi/docs/resources/index.md,1
docs/hi/docs/tutorial/security/get-current-user.md,1
docs/hi/docs/tutorial/security/index.md,1
docs/hi/docs/learn/index.md,1
docs/hi/docs/tutorial/body-fields.md,1
docs/hi/docs/tutorial/body-multiple-params.md,1
docs/hi/docs/tutorial/body-updates.md,1
docs/hi/docs/tutorial/cookie-param-models.md,1
docs/hi/docs/tutorial/cookie-params.md,1
docs/hi/docs/tutorial/cors.md,1
docs/hi/docs/tutorial/dependencies/classes-as-dependencies.md,1
docs/hi/docs/tutorial/dependencies/dependencies-in-path-operation-decorators.md,1
docs/hi/docs/tutorial/dependencies/dependencies-with-yield.md,1
docs/hi/docs/tutorial/dependencies/global-dependencies.md,1
docs/hi/docs/tutorial/dependencies/index.md,1
docs/hi/docs/tutorial/dependencies/sub-dependencies.md,1
docs/hi/docs/tutorial/encoder.md,1
docs/hi/docs/tutorial/header-param-models.md,1
docs/hi/docs/tutorial/header-params.md,1
docs/hi/docs/tutorial/metadata.md,1
docs/hi/docs/tutorial/path-operation-configuration.md,1
docs/hi/docs/tutorial/path-params-numeric-validations.md,1
docs/hi/docs/tutorial/query-param-models.md,1
docs/hi/docs/tutorial/query-params.md,1
docs/hi/docs/tutorial/response-status-code.md,1
docs/hi/docs/tutorial/security/simple-oauth2.md,1
docs/hi/docs/tutorial/server-sent-events.md,1
docs/hi/docs/tutorial/stream-json-lines.md,1
docs/en/data/sponsors_badge.yml,1
docs/en/docs/img/sponsors/tutorcruncher.png,1
docs/hi/docs/async.md,1
docs/hi/docs/benchmarks.md,1
docs/hi/docs/editor-support.md,1
docs/ru/llm-prompt.md,1
docs/en/data/people.yml,1
docs/fr/docs/_llm-test.md,1
docs/fr/docs/advanced/additional-status-codes.md,1
docs/fr/docs/advanced/json-base64-bytes.md,1
docs/fr/docs/advanced/response-change-status-code.md,1
docs/fr/docs/async.md,1
docs/fr/docs/deployment/cloud.md,1
docs/fr/docs/deployment/concepts.md,1
docs/fr/docs/deployment/https.md,1
docs/fr/docs/editor-support.md,1
docs/fr/docs/how-to/configure-swagger-ui.md,1
docs/zh-hant/docs/_llm-test.md,1
docs/zh-hant/docs/advanced/additional-status-codes.md,1
docs/zh-hant/docs/advanced/json-base64-bytes.md,1
docs/zh-hant/docs/advanced/response-change-status-code.md,1
docs/zh-hant/docs/async.md,1
docs/zh-hant/docs/deployment/cloud.md,1
docs/zh-hant/docs/deployment/concepts.md,1
docs/zh-hant/docs/deployment/https.md,1
docs/zh-hant/docs/editor-support.md,1
docs/zh-hant/docs/how-to/configure-swagger-ui.md,1
docs/ja/docs/_llm-test.md,1
docs/ja/docs/advanced/additional-status-codes.md,1
docs/ja/docs/advanced/advanced-dependencies.md,1
docs/ja/docs/advanced/json-base64-bytes.md,1
docs/ja/docs/advanced/response-change-status-code.md,1
docs/ja/docs/advanced/security/oauth2-scopes.md,1
docs/ja/docs/advanced/stream-data.md,1
docs/ja/docs/async.md,1
docs/ja/docs/deployment/cloud.md,1
docs/ja/docs/deployment/concepts.md,1
docs/ja/docs/deployment/https.md,1
docs/ja/docs/editor-support.md,1
docs/ja/docs/how-to/configure-swagger-ui.md,1
docs/ja/docs/how-to/separate-openapi-schemas.md,1
docs/ja/docs/tutorial/dependencies/dependencies-with-yield.md,1
docs/ja/docs/tutorial/metadata.md,1
docs/ja/docs/tutorial/path-operation-configuration.md,1
docs/ja/docs/tutorial/query-params.md,1
docs/ja/docs/tutorial/response-status-code.md,1
docs/ja/docs/tutorial/security/get-current-user.md,1
docs/ja/docs/tutorial/security/simple-oauth2.md,1
docs/de/docs/_llm-test.md,1
docs/de/docs/advanced/additional-status-codes.md,1
docs/de/docs/advanced/advanced-dependencies.md,1
docs/de/docs/advanced/json-base64-bytes.md,1
docs/de/docs/advanced/response-change-status-code.md,1
docs/de/docs/advanced/security/oauth2-scopes.md,1
docs/de/docs/advanced/stream-data.md,1
docs/de/docs/async.md,1
docs/de/docs/deployment/cloud.md,1
docs/de/docs/deployment/concepts.md,1
docs/de/docs/deployment/https.md,1
docs/de/docs/editor-support.md,1
docs/de/docs/how-to/configure-swagger-ui.md,1
docs/de/docs/how-to/separate-openapi-schemas.md,1
docs/de/docs/tutorial/dependencies/dependencies-with-yield.md,1
docs/de/docs/tutorial/metadata.md,1
docs/de/docs/tutorial/path-operation-configuration.md,1
docs/de/docs/tutorial/query-params.md,1
docs/de/docs/tutorial/response-status-code.md,1
docs/de/docs/tutorial/security/get-current-user.md,1
docs/de/docs/tutorial/security/simple-oauth2.md,1
docs/es/docs/_llm-test.md,1
docs/es/docs/advanced/additional-status-codes.md,1
docs/es/docs/advanced/advanced-dependencies.md,1
docs/es/docs/advanced/json-base64-bytes.md,1
docs/es/docs/advanced/response-change-status-code.md,1
docs/es/docs/advanced/security/oauth2-scopes.md,1
docs/es/docs/advanced/stream-data.md,1
docs/es/docs/async.md,1
docs/es/docs/deployment/cloud.md,1
docs/es/docs/deployment/concepts.md,1
docs/es/docs/deployment/https.md,1
docs/es/docs/editor-support.md,1
docs/es/docs/how-to/configure-swagger-ui.md,1
docs/es/docs/how-to/separate-openapi-schemas.md,1
docs/es/docs/tutorial/dependencies/dependencies-with-yield.md,1
docs/es/docs/tutorial/metadata.md,1
docs/es/docs/tutorial/path-operation-configuration.md,1
docs/es/docs/tutorial/query-params.md,1
docs/es/docs/tutorial/response-status-code.md,1
docs/es/docs/tutorial/security/get-current-user.md,1
docs/es/docs/tutorial/security/simple-oauth2.md,1
docs/tr/docs/_llm-test.md,1
docs/tr/docs/advanced/additional-status-codes.md,1
docs/tr/docs/advanced/advanced-dependencies.md,1
docs/tr/docs/advanced/json-base64-bytes.md,1
docs/tr/docs/advanced/response-change-status-code.md,1
docs/tr/docs/advanced/security/oauth2-scopes.md,1
docs/tr/docs/advanced/stream-data.md,1
docs/tr/docs/async.md,1
docs/tr/docs/deployment/cloud.md,1
docs/tr/docs/deployment/concepts.md,1
docs/tr/docs/deployment/https.md,1
docs/tr/docs/editor-support.md,1
docs/tr/docs/how-to/configure-swagger-ui.md,1
docs/tr/docs/how-to/separate-openapi-schemas.md,1
docs/tr/docs/tutorial/dependencies/dependencies-with-yield.md,1
docs/tr/docs/tutorial/metadata.md,1
docs/tr/docs/tutorial/path-operation-configuration.md,1
docs/tr/docs/tutorial/query-params.md,1
docs/tr/docs/tutorial/response-status-code.md,1
docs/tr/docs/tutorial/security/get-current-user.md,1
docs/tr/docs/tutorial/security/simple-oauth2.md,1
docs/pt/docs/_llm-test.md,1
docs/pt/docs/advanced/additional-status-codes.md,1
docs/pt/docs/advanced/advanced-dependencies.md,1
docs/pt/docs/advanced/json-base64-bytes.md,1
docs/pt/docs/advanced/response-change-status-code.md,1
docs/pt/docs/advanced/security/oauth2-scopes.md,1
docs/pt/docs/advanced/stream-data.md,1
docs/pt/docs/async.md,1
docs/pt/docs/deployment/cloud.md,1
docs/pt/docs/deployment/concepts.md,1
docs/pt/docs/deployment/https.md,1
docs/pt/docs/editor-support.md,1
docs/pt/docs/how-to/configure-swagger-ui.md,1
docs/pt/docs/how-to/separate-openapi-schemas.md,1
docs/pt/docs/tutorial/dependencies/dependencies-with-yield.md,1
docs/pt/docs/tutorial/metadata.md,1
docs/pt/docs/tutorial/path-operation-configuration.md,1
docs/pt/docs/tutorial/query-params.md,1
docs/pt/docs/tutorial/response-status-code.md,1
docs/pt/docs/tutorial/security/get-current-user.md,1
docs/pt/docs/tutorial/security/simple-oauth2.md,1
docs/zh/docs/_llm-test.md,1
docs/zh/docs/advanced/additional-status-codes.md,1
docs/zh/docs/advanced/advanced-dependencies.md,1
docs/zh/docs/advanced/json-base64-bytes.md,1
docs/zh/docs/advanced/response-change-status-code.md,1
docs/zh/docs/advanced/security/oauth2-scopes.md,1
docs/zh/docs/advanced/stream-data.md,1
docs/zh/docs/async.md,1
docs/zh/docs/deployment/cloud.md,1
docs/zh/docs/deployment/concepts.md,1
docs/zh/docs/deployment/https.md,1
docs/zh/docs/editor-support.md,1
docs/zh/docs/how-to/configure-swagger-ui.md,1
docs/zh/docs/how-to/separate-openapi-schemas.md,1
docs/zh/docs/tutorial/dependencies/dependencies-with-yield.md,1
docs/zh/docs/tutorial/metadata.md,1
docs/zh/docs/tutorial/path-operation-configuration.md,1
docs/zh/docs/tutorial/query-params.md,1
docs/zh/docs/tutorial/response-status-code.md,1
docs/zh/docs/tutorial/security/get-current-user.md,1
docs/zh/docs/tutorial/security/simple-oauth2.md,1
docs/uk/docs/_llm-test.md,1
docs/uk/docs/advanced/additional-status-codes.md,1
docs/uk/docs/advanced/advanced-dependencies.md,1
docs/uk/docs/advanced/json-base64-bytes.md,1
docs/uk/docs/advanced/response-change-status-code.md,1
docs/uk/docs/advanced/security/oauth2-scopes.md,1
docs/uk/docs/advanced/stream-data.md,1
docs/uk/docs/async.md,1
docs/uk/docs/deployment/cloud.md,1
docs/uk/docs/deployment/concepts.md,1
docs/uk/docs/deployment/https.md,1
docs/uk/docs/editor-support.md,1
docs/uk/docs/how-to/configure-swagger-ui.md,1
docs/uk/docs/how-to/separate-openapi-schemas.md,1
docs/uk/docs/tutorial/dependencies/dependencies-with-yield.md,1
docs/uk/docs/tutorial/metadata.md,1
docs/uk/docs/tutorial/path-operation-configuration.md,1
docs/uk/docs/tutorial/query-params.md,1
docs/uk/docs/tutorial/response-status-code.md,1
docs/uk/docs/tutorial/security/get-current-user.md,1
docs/uk/docs/tutorial/security/simple-oauth2.md,1
docs/ko/docs/_llm-test.md,1
docs/ko/docs/advanced/additional-status-codes.md,1
docs/ko/docs/advanced/advanced-dependencies.md,1
docs/ko/docs/advanced/json-base64-bytes.md,1
docs/ko/docs/advanced/response-change-status-code.md,1
docs/ko/docs/advanced/security/oauth2-scopes.md,1
docs/ko/docs/advanced/stream-data.md,1
docs/ko/docs/async.md,1
docs/ko/docs/deployment/cloud.md,1
docs/ko/docs/deployment/concepts.md,1
docs/ko/docs/deployment/https.md,1
docs/ko/docs/editor-support.md,1
docs/ko/docs/how-to/configure-swagger-ui.md,1
docs/ko/docs/how-to/separate-openapi-schemas.md,1
docs/ko/docs/tutorial/dependencies/dependencies-with-yield.md,1
docs/ko/docs/tutorial/metadata.md,1
docs/ko/docs/tutorial/path-operation-configuration.md,1
docs/ko/docs/tutorial/query-params.md,1
docs/ko/docs/tutorial/response-status-code.md,1
docs/ko/docs/tutorial/security/get-current-user.md,1
docs/ko/docs/tutorial/security/simple-oauth2.md,1
docs/ru/docs/_llm-test.md,1
docs/ru/docs/advanced/additional-status-codes.md,1
docs/ru/docs/advanced/advanced-dependencies.md,1
docs/ru/docs/advanced/json-base64-bytes.md,1
docs/ru/docs/advanced/response-change-status-code.md,1
docs/ru/docs/advanced/security/oauth2-scopes.md,1
docs/ru/docs/advanced/stream-data.md,1
docs/ru/docs/async.md,1
docs/ru/docs/deployment/cloud.md,1
docs/ru/docs/deployment/https.md,1
docs/ru/docs/editor-support.md,1
docs/ru/docs/how-to/configure-swagger-ui.md,1
docs/ru/docs/how-to/separate-openapi-schemas.md,1
docs/ru/docs/tutorial/dependencies/dependencies-with-yield.md,1
docs/ru/docs/tutorial/metadata.md,1
docs/ru/docs/tutorial/path-operation-configuration.md,1
docs/ru/docs/tutorial/query-params.md,1
docs/ru/docs/tutorial/response-status-code.md,1
docs/ru/docs/tutorial/security/get-current-user.md,1
docs/ru/docs/tutorial/security/simple-oauth2.md,1
docs/en/data/contributors.yml,1
docs/en/data/translation_reviewers.yml,1
docs/en/data/translators.yml,1
docs/en/overrides/partials/banner-sponsors.html,1
fastapi/.agents/skills/fastapi/references/path-operations.md,1
fastapi/.agents/skills/fastapi/references/pydantic.md,1
fastapi/.agents/skills/fastapi/references/responses.md,1
docs/en/docs/reference/apirouter.md,1
docs/en/docs/reference/fastapi.md,1
docs_src/frontend/__init__.py,1
docs_src/frontend/tutorial001_py310.py,1
docs_src/frontend/tutorial002_py310.py,1
docs_src/frontend/tutorial003_py310.py,1
docs_src/frontend/tutorial004_py310.py,1
docs_src/frontend/tutorial005_py310.py,1
docs_src/frontend/tutorial006_py310.py,1
docs/hi/docs/_llm-test.md,1
docs/hi/docs/translation-banner.md,1
docs/hi/mkdocs.yml,1
docs/en/docs/_llm-test.md,1
docs/en/docs/advanced/additional-status-codes.md,1
docs/en/docs/advanced/advanced-dependencies.md,1
docs/en/docs/advanced/json-base64-bytes.md,1
docs/en/docs/advanced/response-change-status-code.md,1
docs/en/docs/advanced/security/oauth2-scopes.md,1
docs/en/docs/advanced/stream-data.md,1
docs/en/docs/async.md,1
docs/en/docs/deployment/cloud.md,1
docs/en/docs/deployment/concepts.md,1
docs/en/docs/deployment/https.md,1
docs/en/docs/editor-support.md,1
docs/en/docs/how-to/configure-swagger-ui.md,1
docs/en/docs/how-to/separate-openapi-schemas.md,1
docs/en/docs/reference/status.md,1
docs/en/docs/reference/websockets.md,1
docs/en/docs/translations.md,1
docs/en/docs/tutorial/dependencies/dependencies-with-yield.md,1
docs/en/docs/tutorial/metadata.md,1
docs/en/docs/tutorial/path-operation-configuration.md,1
docs/en/docs/tutorial/query-params.md,1
docs/en/docs/tutorial/response-status-code.md,1
docs/en/docs/tutorial/security/get-current-user.md,1
docs/en/docs/tutorial/security/simple-oauth2.md,1
fastapi/.agents/skills/fastapi/references/dependencies.md,1
fastapi/.agents/skills/fastapi/references/other-tools.md,1
docs/en/docs/img/sponsors/bairesdev.svg,1
docs/ko/docs/advanced/custom-response.md,1
scripts/format.sh,1
scripts/lint.sh,1
scripts/test-cov-html.sh,1
docs/fr/docs/advanced/custom-response.md,1
docs/fr/docs/advanced/openapi-webhooks.md,1
docs/fr/docs/advanced/path-operation-advanced-configuration.md,1
docs/fr/docs/advanced/response-directly.md,1
docs/fr/docs/advanced/strict-content-type.md,1
docs/fr/docs/tutorial/body-multiple-params.md,1
docs/fr/docs/tutorial/cookie-param-models.md,1
docs/fr/docs/tutorial/cookie-params.md,1
docs/fr/docs/tutorial/dependencies/dependencies-in-path-operation-decorators.md,1
docs/fr/docs/tutorial/dependencies/index.md,1
docs/fr/docs/tutorial/dependencies/sub-dependencies.md,1
docs/fr/docs/tutorial/path-params-numeric-validations.md,1
docs/fr/docs/tutorial/server-sent-events.md,1
docs/fr/docs/tutorial/stream-json-lines.md,1
docs/zh-hant/docs/advanced/custom-response.md,1
